82	CA-2014-139451	2014-10-12	2014-10-16	Standard Class	DN-13690	OFF-AR-10002053	14.9	5	0	4.1719999999999997
83	CA-2014-139451	2014-10-12	2014-10-16	Standard Class	DN-13690	OFF-ST-10002370	21.390000000000001	1	0	6.2031000000000001
84	CA-2015-149734	2015-09-03	2015-09-08	Standard Class	JC-16105	OFF-EN-10000927	200.98400000000001	7	0.20000000000000001	62.807499999999997
85	US-2017-119662	2017-11-13	2017-11-16	First Class	CS-12400	OFF-ST-10003656	230.376	3	0.20000000000000001	-48.954900000000002
86	CA-2017-140088	2017-05-28	2017-05-30	Second Class	PO-18865	FUR-CH-10000863	301.95999999999998	2	0	33.215600000000002
87	CA-2017-155558	2017-10-26	2017-11-02	Standard Class	PG-18895	TEC-AC-10001998	19.989999999999998	1	0	6.7965999999999998
88	CA-2017-155558	2017-10-26	2017-11-02	Standard Class	PG-18895	OFF-LA-10000134	6.1600000000000001	2	0	2.9567999999999999
89	CA-2016-159695	2016-04-05	2016-04-10	Second Class	GM-14455	OFF-ST-10003442	158.36799999999999	7	0.20000000000000001	13.857200000000001
90	CA-2016-109806	2016-09-17	2016-09-22	Standard Class	JS-15685	OFF-AR-10004930	20.100000000000001	3	0	6.633
91	CA-2016-109806	2016-09-17	2016-09-22	Standard Class	JS-15685	TEC-PH-10004093	73.584000000000003	2	0.20000000000000001	8.2782
92	CA-2016-109806	2016-09-17	2016-09-22	Standard Class	JS-15685	OFF-PA-10000304	6.4800000000000004	1	0	3.1103999999999998
93	CA-2015-149587	2015-01-31	2015-02-05	Second Class	KB-16315	OFF-PA-10003177	12.960000000000001	2	0	6.2207999999999997
94	CA-2015-149587	2015-01-31	2015-02-05	Second Class	KB-16315	FUR-FU-10003799	53.340000000000003	3	0	16.535399999999999
95	CA-2015-149587	2015-01-31	2015-02-05	Second Class	KB-16315	OFF-BI-10002852	32.960000000000001	2	0	16.150400000000001
96	US-2017-109484	2017-11-06	2017-11-12	Standard Class	RB-19705	OFF-BI-10004738	5.6820000000000004	1	0.69999999999999996	-3.7879999999999998
97	CA-2017-161018	2017-11-09	2017-11-11	Second Class	PN-18775	FUR-FU-10000629	96.530000000000001	7	0	40.5426
98	CA-2017-157833	2017-06-17	2017-06-20	First Class	KD-16345	OFF-BI-10001721	51.311999999999998	3	0.20000000000000001	17.959199999999999
99	CA-2016-149223	2016-09-06	2016-09-11	Standard Class	ER-13855	OFF-AP-10000358	77.879999999999995	6	0	22.5852
100	CA-2016-158568	2016-08-29	2016-09-02	Standard Class	RB-19465	OFF-PA-10003256	64.623999999999995	7	0.20000000000000001	22.618400000000001
101	CA-2016-158568	2016-08-29	2016-09-02	Standard Class	RB-19465	TEC-AC-10001767	95.975999999999999	3	0.20000000000000001	-10.7973
102	CA-2016-158568	2016-08-29	2016-09-02	Standard Class	RB-19465	OFF-BI-10002609	1.788	3	0.80000000000000004	-3.0396000000000001
103	CA-2016-129903	2016-12-01	2016-12-04	Second Class	GZ-14470	OFF-PA-10004040	23.920000000000002	4	0	11.720800000000001
104	US-2015-156867	2015-11-13	2015-11-17	Standard Class	LC-16870	TEC-AC-10001552	238.89599999999999	6	0.20000000000000001	-26.875800000000002
105	US-2015-156867	2015-11-13	2015-11-17	Standard Class	LC-16870	FUR-FU-10004006	102.36	3	0.20000000000000001	-3.8384999999999998
106	US-2015-156867	2015-11-13	2015-11-17	Standard Class	LC-16870	OFF-BI-10002794	36.881999999999998	3	0.69999999999999996	-25.817399999999999
107	CA-2017-119004	2017-11-23	2017-11-28	Standard Class	JM-15250	TEC-AC-10003499	74.111999999999995	8	0.20000000000000001	17.601600000000001
108	CA-2017-119004	2017-11-23	2017-11-28	Standard Class	JM-15250	TEC-PH-10002844	27.992000000000001	1	0.20000000000000001	2.0994000000000002
109	CA-2017-119004	2017-11-23	2017-11-28	Standard Class	JM-15250	OFF-AR-10000390	3.3039999999999998	1	0.20000000000000001	1.0738000000000001
110	CA-2015-129476	2015-10-15	2015-10-20	Standard Class	PA-19060	TEC-AC-10000844	339.95999999999998	5	0.20000000000000001	67.992000000000004
111	CA-2017-146780	2017-12-25	2017-12-30	Standard Class	CV-12805	FUR-FU-10001934	41.960000000000001	2	0	10.909599999999999
112	CA-2016-128867	2016-11-03	2016-11-10	Standard Class	CL-12565	OFF-AR-10000380	75.959999999999994	2	0	22.788
113	CA-2016-128867	2016-11-03	2016-11-10	Standard Class	CL-12565	OFF-BI-10003981	27.239999999999998	6	0	13.3476
114	CA-2014-115259	2014-08-25	2014-08-27	Second Class	RC-19960	OFF-FA-10000621	40.095999999999997	14	0.20000000000000001	14.534800000000001
115	CA-2014-115259	2014-08-25	2014-08-27	Second Class	RC-19960	OFF-EN-10002600	4.7199999999999998	2	0.20000000000000001	1.6519999999999999
116	CA-2014-115259	2014-08-25	2014-08-27	Second Class	RC-19960	OFF-PA-10004965	23.975999999999999	3	0.20000000000000001	7.4924999999999997
117	CA-2014-115259	2014-08-25	2014-08-27	Second Class	RC-19960	OFF-EN-10002504	130.464	6	0.20000000000000001	44.031599999999997
118	CA-2015-110457	2015-03-02	2015-03-06	Standard Class	DK-13090	FUR-TA-10001768	787.52999999999997	3	0	165.38130000000001
119	US-2015-136476	2015-04-05	2015-04-10	Standard Class	GG-14650	OFF-BI-10003650	157.79400000000001	1	0.69999999999999996	-115.71559999999999
120	CA-2016-103730	2016-06-12	2016-06-15	First Class	SC-20725	FUR-FU-10002157	47.039999999999999	3	0	18.345600000000001
121	CA-2016-103730	2016-06-12	2016-06-15	First Class	SC-20725	OFF-BI-10003910	30.84	4	0	13.878
122	CA-2016-103730	2016-06-12	2016-06-15	First Class	SC-20725	OFF-ST-10000777	226.56	6	0	63.436799999999998
123	CA-2016-103730	2016-06-12	2016-06-15	First Class	SC-20725	OFF-EN-10002500	115.02	9	0	51.759
124	CA-2016-103730	2016-06-12	2016-06-15	First Class	SC-20725	TEC-PH-10003875	68.040000000000006	7	0	19.7316
125	US-2014-152030	2014-12-26	2014-12-28	Second Class	AD-10180	FUR-CH-10004063	600.55799999999999	3	0.29999999999999999	-8.5793999999999997
126	US-2014-134614	2014-09-20	2014-09-25	Standard Class	PF-19165	FUR-TA-10004534	617.70000000000005	6	0.5	-407.68200000000002
127	US-2017-107272	2017-11-05	2017-11-12	Standard Class	TS-21610	OFF-BI-10003274	2.3879999999999999	2	0.69999999999999996	-1.8308
128	US-2017-107272	2017-11-05	2017-11-12	Standard Class	TS-21610	OFF-ST-10002974	243.99199999999999	7	0.20000000000000001	30.498999999999999
129	US-2016-125969	2016-11-06	2016-11-10	Second Class	LS-16975	FUR-CH-10001146	81.424000000000007	2	0.20000000000000001	-9.1601999999999997
130	US-2016-125969	2016-11-06	2016-11-10	Second Class	LS-16975	FUR-FU-10003773	238.56	3	0	26.241599999999998
131	US-2017-164147	2017-02-02	2017-02-05	First Class	DW-13585	TEC-PH-10002293	59.969999999999999	5	0.40000000000000002	-11.994
132	US-2017-164147	2017-02-02	2017-02-05	First Class	DW-13585	OFF-PA-10002377	78.304000000000002	2	0.20000000000000001	29.364000000000001
133	US-2017-164147	2017-02-02	2017-02-05	First Class	DW-13585	OFF-FA-10002780	21.456	9	0.20000000000000001	6.9732000000000003
134	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	OFF-PA-10001804	20.039999999999999	3	0	9.6191999999999993
135	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	OFF-PA-10001736	35.439999999999998	1	0	16.6568
136	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	OFF-AR-10001149	11.52	4	0	3.456
137	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	OFF-FA-10002988	4.0199999999999996	2	0	1.9698
138	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	OFF-BI-10004781	76.176000000000002	3	0.20000000000000001	26.6616
139	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	OFF-SU-10001218	65.879999999999995	6	0	18.446400000000001
140	CA-2016-145583	2016-10-13	2016-10-19	Standard Class	LC-16885	FUR-FU-10001706	43.119999999999997	14	0	20.697600000000001
141	CA-2016-110366	2016-09-05	2016-09-07	Second Class	JD-15895	FUR-FU-10004848	82.799999999999997	2	0.20000000000000001	10.35
142	CA-2017-106180	2017-09-18	2017-09-23	Standard Class	SH-19975	OFF-AR-10000940	8.8200000000000003	3	0	2.3814000000000002
143	CA-2017-106180	2017-09-18	2017-09-23	Standard Class	SH-19975	OFF-EN-10004030	10.859999999999999	3	0	5.1041999999999996
144	CA-2017-106180	2017-09-18	2017-09-23	Standard Class	SH-19975	OFF-PA-10004327	143.69999999999999	3	0	68.975999999999999
145	CA-2017-155376	2017-12-22	2017-12-27	Standard Class	SG-20080	OFF-AP-10001058	839.42999999999995	3	0	218.2518
146	CA-2015-110744	2015-09-07	2015-09-12	Standard Class	HA-14920	OFF-ST-10003656	671.92999999999995	7	0	20.157900000000001
147	CA-2014-110072	2014-10-22	2014-10-28	Standard Class	MG-17680	FUR-FU-10000521	93.888000000000005	4	0.20000000000000001	12.909599999999999
148	CA-2016-114489	2016-12-05	2016-12-09	Standard Class	JE-16165	TEC-PH-10000215	384.44999999999999	11	0	103.8015
149	CA-2016-114489	2016-12-05	2016-12-09	Standard Class	JE-16165	TEC-PH-10001448	149.97	3	0	5.9988000000000001
150	CA-2016-114489	2016-12-05	2016-12-09	Standard Class	JE-16165	FUR-CH-10000454	1951.8399999999999	8	0	585.55200000000002
151	CA-2016-114489	2016-12-05	2016-12-09	Standard Class	JE-16165	OFF-BI-10002735	171.55000000000001	5	0	80.628500000000003
152	CA-2016-158834	2016-03-13	2016-03-16	First Class	TW-21025	OFF-AP-10000326	157.91999999999999	5	0.20000000000000001	17.765999999999998
153	CA-2016-158834	2016-03-13	2016-03-16	First Class	TW-21025	TEC-PH-10001254	203.184	2	0.20000000000000001	15.238799999999999
154	CA-2015-124919	2015-05-31	2015-06-02	First Class	SP-20650	OFF-PA-10001950	58.380000000000003	7	0	26.271000000000001
155	CA-2015-124919	2015-05-31	2015-06-02	First Class	SP-20650	OFF-PA-10002254	105.52	4	0	48.539200000000001
156	CA-2015-124919	2015-05-31	2015-06-02	First Class	SP-20650	OFF-ST-10001590	80.879999999999995	6	0	21.0288
157	CA-2015-118948	2015-05-28	2015-06-03	Standard Class	NK-18490	OFF-AR-10001547	6.6299999999999999	3	0	1.7901
158	CA-2014-104269	2014-03-01	2014-03-06	Second Class	DB-13060	FUR-CH-10004063	457.56799999999998	2	0.20000000000000001	51.476399999999998
159	CA-2016-114104	2016-11-20	2016-11-24	Standard Class	NP-18670	OFF-LA-10002475	14.619999999999999	2	0	6.8714000000000004
160	CA-2016-114104	2016-11-20	2016-11-24	Standard Class	NP-18670	TEC-PH-10004536	944.92999999999995	7	0	236.23249999999999
161	CA-2016-162733	2016-05-11	2016-05-12	First Class	TT-21070	OFF-PA-10002751	5.9800000000000004	1	0	2.6909999999999998
162	CA-2015-119697	2015-12-28	2015-12-31	Second Class	EM-13960	TEC-AC-10003657	54.384	2	0.20000000000000001	1.3595999999999999
163	CA-2016-154508	2016-11-16	2016-11-20	Standard Class	RD-19900	OFF-EN-10001990	28.399999999999999	5	0	13.348000000000001
164	CA-2016-113817	2016-11-07	2016-11-11	Standard Class	MJ-17740	OFF-BI-10004002	27.68	2	0.20000000000000001	9.6880000000000006
165	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	OFF-AR-10004441	9.9359999999999999	3	0.20000000000000001	2.7324000000000002
166	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	TEC-MA-10000822	8159.9520000000002	8	0.40000000000000002	-1359.992
167	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	OFF-ST-10000991	275.928	3	0.20000000000000001	-58.634700000000002
168	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	FUR-CH-10004287	1740.0599999999999	9	0.29999999999999999	-24.858000000000001
169	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	OFF-AR-10002656	32.064	6	0.20000000000000001	6.8136000000000001
170	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	OFF-AP-10002518	177.97999999999999	5	0.80000000000000004	-453.84899999999999
171	CA-2014-139892	2014-09-08	2014-09-12	Standard Class	BM-11140	TEC-PH-10003931	143.976	3	0.20000000000000001	8.9984999999999999
172	CA-2014-118962	2014-08-05	2014-08-09	Standard Class	CS-12130	OFF-PA-10000659	20.940000000000001	3	0	9.8417999999999992
173	CA-2014-118962	2014-08-05	2014-08-09	Standard Class	CS-12130	OFF-PA-10001144	110.95999999999999	2	0	53.260800000000003
174	CA-2014-118962	2014-08-05	2014-08-09	Standard Class	CS-12130	FUR-CH-10003817	340.14400000000001	7	0.20000000000000001	21.259
175	US-2014-100853	2014-09-14	2014-09-19	Standard Class	JB-15400	OFF-AP-10000891	52.448	2	0.80000000000000004	-131.12
176	US-2014-100853	2014-09-14	2014-09-19	Standard Class	JB-15400	OFF-LA-10003148	20.16	4	0.20000000000000001	6.5519999999999996
177	US-2017-152366	2017-04-21	2017-04-25	Second Class	SJ-20500	OFF-AP-10002684	97.263999999999996	4	0.80000000000000004	-243.16
178	US-2015-101511	2015-11-21	2015-11-23	Second Class	JE-15745	FUR-CH-10004698	396.80200000000002	7	0.29999999999999999	-11.337199999999999
179	US-2015-101511	2015-11-21	2015-11-23	Second Class	JE-15745	OFF-SU-10002189	15.880000000000001	5	0.20000000000000001	-3.7715000000000001
180	CA-2015-137225	2015-12-15	2015-12-19	Standard Class	JK-15640	OFF-AR-10001940	3.2799999999999998	1	0	1.4104000000000001
181	CA-2014-166191	2014-12-05	2014-12-09	Second Class	DK-13150	OFF-ST-10003455	24.815999999999999	2	0.20000000000000001	1.8612
182	CA-2014-166191	2014-12-05	2014-12-09	Second Class	DK-13150	TEC-AC-10004659	408.74400000000003	7	0.20000000000000001	76.639499999999998
183	CA-2014-158274	2014-11-19	2014-11-24	Second Class	RM-19675	TEC-PH-10003273	503.95999999999998	4	0	131.02959999999999
184	CA-2014-158274	2014-11-19	2014-11-24	Second Class	RM-19675	TEC-PH-10004896	149.94999999999999	5	0	41.985999999999997
185	CA-2014-158274	2014-11-19	2014-11-24	Second Class	RM-19675	TEC-AC-10002345	29	2	0	7.25
186	CA-2016-105018	2016-11-28	2016-12-02	Standard Class	SK-19990	OFF-BI-10001890	7.1600000000000001	2	0	3.4367999999999999
187	CA-2014-123260	2014-08-26	2014-08-30	Standard Class	FM-14290	TEC-AC-10002323	176.80000000000001	8	0	22.984000000000002
188	CA-2016-157000	2016-07-16	2016-07-22	Standard Class	AM-10360	OFF-ST-10001328	37.223999999999997	3	0.20000000000000001	3.7223999999999999
189	CA-2016-157000	2016-07-16	2016-07-22	Standard Class	AM-10360	OFF-PA-10001950	20.015999999999998	3	0.20000000000000001	6.2549999999999999
190	CA-2015-102281	2015-10-12	2015-10-14	First Class	MP-17470	FUR-BO-10002613	899.13599999999997	4	0.20000000000000001	112.392
191	CA-2015-102281	2015-10-12	2015-10-14	First Class	MP-17470	TEC-PH-10001552	71.760000000000005	6	0	20.0928
192	CA-2015-102281	2015-10-12	2015-10-14	First Class	MP-17470	OFF-PA-10000061	51.840000000000003	8	0	24.883199999999999
193	CA-2015-102281	2015-10-12	2015-10-14	First Class	MP-17470	FUR-BO-10002545	626.35199999999998	3	0.20000000000000001	46.976399999999998
194	CA-2015-102281	2015-10-12	2015-10-14	First Class	MP-17470	OFF-AR-10003514	19.899999999999999	5	0	6.5670000000000002
195	CA-2015-131457	2015-10-31	2015-11-06	Standard Class	MZ-17515	OFF-EN-10001509	14.279999999999999	7	0	6.7115999999999998
196	CA-2014-140004	2014-03-21	2014-03-25	Standard Class	CB-12025	OFF-AR-10004685	7.4080000000000004	2	0.20000000000000001	1.2038
197	CA-2014-140004	2014-03-21	2014-03-25	Standard Class	CB-12025	OFF-AR-10004027	6.048	3	0.20000000000000001	1.5875999999999999
198	CA-2017-107720	2017-11-06	2017-11-13	Standard Class	VM-21685	OFF-ST-10001414	46.259999999999998	3	0	12.0276
199	US-2017-124303	2017-07-06	2017-07-13	Standard Class	FH-14365	OFF-BI-10000343	2.9460000000000002	2	0.69999999999999996	-2.2585999999999999
200	US-2017-124303	2017-07-06	2017-07-13	Standard Class	FH-14365	OFF-PA-10002749	16.056000000000001	3	0.20000000000000001	5.8202999999999996
